charge_cycles,avg_temperature_c,battery_type,charge_rate,discharge_depth,battery_age_months,voltage_variation,cooling_system,manufacturer,usage_pattern,capacity_remaining_percent
951.0,,Li-ion,Slow,,38.0,3.7722314950035742,Active,D,Highway,100.6212154146823
811.0,27.932225554695286,Li-ion,Fast,90.30021956100289,30.0,3.0702600288090793,None,A,Performance,96.20011198511912
782.0,43.92997802667398,Li-ion,Fast,62.102096135626645,6.0,3.6091362924536883,Passive,D,Highway,79.22913225903997
112.0,41.52567683399347,Li-ion,Superfast,31.52645057127615,45.0,0.6713000737978005,Passive,B,Mixed,68.80911985835861
1838.0,27.324642685747584,Li-ion,Superfast,71.4290659921404,59.0,2.4870983040388106,Passive,E,Performance,66.7074501670763
554.0,25.495388040724666,Li-Po,Fast,61.60421932297708,34.0,4.0363731232701365,Active,C,Performance,79.77648295408747
994.0,18.72242042930568,,Medium,22.254683785018585,55.0,2.633995152512289,None,B,Mixed,87.5103477449236
314.0,16.055672536204792,Li-ion,Superfast,51.93945637812994,19.0,,None,,Highway,75.04662281746491
1749.0,23.92388332326236,Li-ion,Fast,,49.0,4.251370444541196,Passive,C,Highway,65.82873654390912
584.0,43.20850041246715,Li-ion,Slow,64.43390027376857,33.0,4.385507135775645,,D,Highway,81.8845986128598
1152.0,43.75840354001002,Li-Po,Fast,42.563290101002444,14.0,1.0849850853268974,None,B,Urban,
1703.0,39.37558021728829,Li-ion,Slow,94.29134107060398,,1.5986350605473172,None,E,Performance,72.22315378264837
1258.0,25.524744405595783,Li-ion,,39.02232304350879,47.0,,Active,E,Mixed,88.91450098875873
995.0,19.308792986463335,Li-ion,Slow,40.218880554609285,41.0,4.922603270883748,None,B,Performance,64.67549922432372
544.0,32.86600426817038,Li-ion,Fast,48.37114770242104,19.0,1.562621627375429,Active,B,Urban,75.21610008161281
1644.0,34.39515021618544,Li-ion,Superfast,91.56302890049028,40.0,2.15192000517009,None,B,,98.8976553383437
1443.0,27.737207077368122,Li-ion,Medium,60.610031634041306,15.0,1.7371690125279629,Active,A,Mixed,87.58709174311639
952.0,35.74940386675921,,Medium,74.57432473806631,10.0,0.679071302804378,Passive,E,Mixed,70.17453842159352
,37.40045656955206,Li-ion,Fast,98.10113380082244,55.0,1.6756610432454881,None,E,Performance,78.40124209971115
813.0,38.4918499072434,Lead-Acid,Fast,82.66370375138916,2.0,0.9418804979346826,None,A,Urban,71.08505865331385
1674.0,30.06894334072522,Li-ion,Slow,33.808009492087464,50.0,2.274273888730631,None,C,Performance,55.85249687262127
1814.0,38.749223326792006,Li-ion,Superfast,83.06831432319812,52.0,4.85070853251549,Active,E,Urban,
904.0,15.764292788083704,Li-ion,Fast,79.86697193808152,2.0,3.64218067428718,None,C,Highway,94.74304302175207
380.0,35.41213100216609,Li-Po,Medium,38.60935955817805,21.0,3.681053554135466,None,C,Mixed,73.98250378036096
1513.0,22.069018711514396,Li-ion,Fast,46.02798647100927,12.0,2.539291699810649,Active,C,Performance,80.40115002521769
1311.0,23.115608750629598,Li-Po,Superfast,76.81025918904615,10.0,4.150868048102515,None,E,Mixed,59.43523148583701
953.0,17.73905119820197,Li-ion,Superfast,39.07144752542869,12.0,4.5872787511290145,None,D,Mixed,68.5240289324863
341.0,20.77176790779538,Li-ion,Fast,36.65494952020954,39.0,4.826975027377194,Active,C,Performance,98.31865921450465
475.0,44.76024699006008,Li-Po,Fast,76.27782177042648,2.0,0.9454560023588835,Active,D,Highway,66.34076576044112
344.0,27.46170391690426,Li-Po,Superfast,,57.0,4.45839803890915,Active,A,Mixed,63.029175381585375
882.0,42.83296196066057,Li-ion,Superfast,26.0013346097696,1.0,1.5128729760913737,None,D,Mixed,52.90679047795911
549.0,19.88698584578394,Li-ion,Slow,55.67261882064902,2.0,2.2877010589587528,Passive,D,Urban,55.056002554088536
1629.0,,Li-ion,Fast,68.57401762632063,23.0,2.0546473762041186,Active,B,Urban,80.40904558046711
894.0,31.734400614452138,Li-ion,Fast,74.10214286656543,28.0,3.538085180390577,None,C,Highway,84.32170553669313
1665.0,25.485976226372472,NiMH,Fast,99.69567298998632,53.0,,Passive,E,Performance,83.36218494584008
1759.0,34.31745625724388,Li-ion,Medium,74.61535682533766,17.0,0.990971936456162,Passive,B,Mixed,78.07112478915487
702.0,27.661397271612913,Li-ion,Slow,69.61232903977233,52.0,4.022701832815325,Active,D,Highway,75.53050747673556
1110.0,39.34791712396386,Li-ion,Superfast,99.17873218472015,40.0,2.4784043081067324,Active,A,Performance,53.75132771580522
1599.0,27.946772135132512,Li-ion,Slow,,21.0,0.5099982949834101,Active,E,Urban,93.71615722708901
683.0,32.17047547314792,Li-ion,Medium,25.95495169224786,44.0,2.3652647008737406,Active,A,Mixed,76.68019946140508
1470.0,24.632196000711865,Li-ion,,64.85460211392675,34.0,2.82349209086236,Active,D,Mixed,56.85956280449214
799.0,36.12122962315962,Li-ion,Medium,48.69316914796727,9.0,0.8099360834370317,None,A,Performance,57.06417169839015
,34.64202626897142,Li-Po,Slow,27.735801099764473,17.0,1.1801086673729069,None,B,Highway,76.67373912832821
1640.0,26.91003098322173,Li-ion,Slow,44.51591168742325,49.0,4.971074771708874,Active,A,Mixed,62.71798322525761
1997.0,23.280963083717896,Li-ion,Slow,73.94835899261153,42.0,4.420379309101185,None,,Mixed,97.94217896331521
1095.0,33.42313124460897,Li-ion,Fast,90.44919709493041,,1.099973387059915,Active,C,Urban,75.94534441369588
1413.0,43.29454947633023,Li-ion,,27.545958132524333,32.0,3.1113922986331537,Active,E,Highway,100.87776314688739
544.0,18.979290720798048,Li-ion,Slow,63.21160499872833,5.0,2.206594837478044,Passive,A,Urban,88.17625249669317
1476.0,,Lead-Acid,Fast,43.68924518371375,14.0,2.9468318391496386,Active,B,Performance,92.15634225801567
1276.0,31.28975318424272,Li-Po,Fast,73.3860930635045,46.0,2.6174083710532425,Passive,,Performance,70.22169563272732
975.0,30.766790855215774,Li-Po,Fast,63.95611955660055,,0.7166701626155811,None,D,Highway,56.96908054076238
999.0,43.850524427279375,Li-ion,Medium,94.13688048177436,25.0,1.9193913994585237,Active,B,Urban,85.86420920286966
1419.0,33.1762439270567,Li-Po,Slow,23.01471095599105,22.0,1.06484261912657,Passive,E,Performance,71.16770244456626
1088.0,39.91553483245554,Li-ion,Superfast,57.60298199521131,5.0,2.7003564153083643,Passive,C,Highway,99.34185613482435
1103.0,30.434317466270898,Li-ion,Slow,35.42076442805672,54.0,,None,C,Performance,60.06887659493265
1102.0,22.49560101765268,Li-ion,Slow,62.94253669313966,38.0,4.979897476562948,Passive,,Mixed,82.57817931563253
1837.0,35.834708143743285,Li-ion,Superfast,88.28634752534745,9.0,4.749138808171121,Active,A,Mixed,95.0351814465094
209.0,42.695307133320114,Li-ion,Fast,92.90532222288468,31.0,,Active,B,Highway,70.9471105712569
1702.0,40.236902868302266,Li-ion,Slow,51.85853305737615,41.0,0.5686084210115983,Passive,C,Performance,99.59071620308802
719.0,20.95090818720254,Li-ion,Fast,84.94244186126606,21.0,3.782511402998125,Active,E,Highway,53.98406232722866
669.0,,Li-ion,Fast,42.440645978040436,36.0,1.7282696457944131,Active,C,Highway,80.52013894507361
676.0,30.50642021921033,Li-ion,Fast,20.504395705534453,1.0,4.395280902211116,Passive,C,Highway,90.42410945939622
321.0,32.14809885708196,Lead-Acid,Superfast,88.41912460183751,22.0,4.161800707808191,,A,Mixed,60.493959574962346
469.0,20.81442343375585,Li-Po,Fast,29.55297939252917,23.0,2.4065355914732933,None,C,Highway,53.00858751060453
899.0,21.900370200454937,Li-ion,Slow,21.408889869035875,23.0,2.6296730379642086,Active,B,Mixed,54.15467581852719
538.0,37.76493207106309,Li-ion,Fast,48.30381306943589,15.0,1.6929125104664249,Passive,E,Mixed,
225.0,36.90952250144827,Li-ion,Medium,50.35039916999659,46.0,1.7996181629913588,Active,A,Performance,61.60492856242335
1304.0,40.17626443886673,Li-ion,,26.1776136617818,1.0,4.9152849051221805,Active,A,Highway,61.64228807366861
,42.987894218406936,,Medium,85.13461171875768,6.0,4.499837999015785,Passive,E,Performance,73.84309043220271
1391.0,24.24783356708075,Li-ion,Fast,52.44741841666667,40.0,1.3634103745173864,None,B,Mixed,54.41655652101884
811.0,,Li-Po,Slow,59.19388910156755,35.0,1.7398610503921983,Active,,Highway,101.766032725619
516.0,34.98035373828559,Li-Po,Slow,41.170021436226534,17.0,0.9889159687801701,None,C,Mixed,86.181996688493
,43.73311271675398,Li-ion,Fast,60.92054018772782,23.0,4.949918523408611,Active,B,Highway,51.57525457370343
1129.0,23.162224680702476,NiMH,Fast,81.3385112493867,20.0,4.582444327387464,Passive,D,Highway,85.97901686172662
1404.0,23.090145049185768,Li-ion,,92.49461724004135,28.0,2.9844409414432884,Passive,E,Urban,91.17504469281855
322.0,36.128803460781796,Li-ion,Fast,97.64236805881194,37.0,3.6180189677620653,None,B,Performance,59.91963653015715
751.0,42.85232322114829,Li-Po,Medium,54.13791396810912,18.0,3.865761228157945,,C,Urban,93.69439352526095
1094.0,,Li-ion,Superfast,,7.0,1.4171505235710122,Passive,E,Highway,81.8117805172653
214.0,36.81118673380068,Li-ion,Superfast,43.59645693781451,49.0,4.705998517990208,Active,E,Urban,92.68449803145043
1565.0,26.619275941721646,,Fast,20.558074822804812,47.0,2.8703422117472748,Active,C,,87.26807048950985
932.0,36.53302004105922,Li-Po,Fast,81.40936351181078,20.0,0.916031918751921,None,B,Highway,
1491.0,39.032867292924436,Li-ion,Superfast,34.274851883295895,24.0,2.286871735251511,Active,D,Highway,58.22853422281112
,37.598570393718134,NiMH,Superfast,24.196387049909028,16.0,3.207409502794551,,E,Highway,66.4214383417663
,35.304323948583686,Li-ion,Superfast,,13.0,2.0877043616001645,None,E,Urban,77.20876113686862
1041.0,16.41393755072109,Li-ion,Superfast,83.34486643975895,28.0,,Passive,E,Performance,55.85242352658182
1005.0,34.79144799344426,Li-ion,Superfast,28.213184123060504,7.0,4.469224911835797,,B,Performance,74.881638424704
1340.0,29.34883966448731,Li-ion,Slow,82.15281219074666,15.0,3.973514559719594,Active,E,Performance,73.15664823367538
1803.0,43.84707814649057,Li-ion,Superfast,87.5199757941597,,3.3919610904378676,Passive,C,Urban,62.06001307811625
1411.0,33.21569650131213,Li-Po,,92.42413321460569,23.0,2.8047086663524934,None,C,Mixed,60.385325171988825
1969.0,33.24681768705898,Li-ion,Slow,63.495525397308796,31.0,1.64508568604561,Passive,A,Urban,62.863455899966404
934.0,44.821655621092496,Li-Po,Medium,76.27296564224767,5.0,2.5472577424884495,Active,E,Performance,81.46555163806039
1681.0,17.807633693427164,Li-ion,Medium,80.97914231688088,27.0,1.818288082121797,Active,D,Urban,71.57752332125823
237.0,23.289488553010585,Li-ion,Medium,75.09111481248854,44.0,4.703105214903761,None,A,Mixed,71.52587286040068
1548.0,34.68238316907077,Li-ion,Medium,71.7466896244475,10.0,4.582900206439975,None,,Highway,59.450126969822065
257.0,24.45708768103124,Li-ion,Fast,63.80474022223069,51.0,1.201218724866108,Passive,E,Highway,90.94303672243868
123.0,25.38450443787366,Li-ion,Fast,58.33563633564555,42.0,,None,,Performance,86.41972820744118
1949.0,41.77934819391326,Li-ion,Superfast,99.69000156518645,7.0,3.663116135400831,Passive,B,Performance,72.31190325929454
723.0,32.380617151193896,Li-Po,Superfast,47.004862433772516,56.0,4.888452742522721,Passive,C,Mixed,57.39449980060385
722.0,18.085967484124637,Li-ion,Medium,27.06150163556389,32.0,2.5848795587008038,Active,A,Urban,87.16444526755862
1467.0,24.325877571978655,Li-ion,Medium,81.2029572002902,23.0,3.749784671364724,Passive,A,Mixed,96.73990578675918
539.0,17.28175129498254,Li-Po,Slow,37.10595022955953,54.0,2.8304776405776937,Passive,A,Mixed,59.26962027644014
621.0,31.683898003414356,NiMH,Slow,62.61546876949645,47.0,0.8123022351156006,None,C,Highway,81.33834218754075
1099.0,20.19804589127969,NiMH,Slow,27.664121328045653,9.0,0.7104413738154547,None,D,Urban,72.0640577094165
923.0,40.71345450075319,Li-Po,Medium,69.54270886534326,29.0,1.049501492959036,Active,D,Highway,54.557818694477575
1610.0,32.319420793694995,Li-ion,,95.52059231225778,27.0,1.832859787335876,Active,D,Highway,87.74300448548874
1843.0,16.78126925793284,NiMH,Superfast,77.81637700855663,38.0,1.666008976153439,Active,A,Mixed,53.69965528702147
1931.0,24.026269908729567,Li-Po,Medium,37.16278225812908,21.0,,Passive,E,Highway,86.51603745038838
1925.0,33.4901300170838,Lead-Acid,Fast,97.69104362310885,43.0,3.721652307149559,None,A,Performance,64.6199505018163
564.0,25.064949545814848,Li-ion,Medium,44.566954481963855,6.0,4.871275609322174,Passive,E,Performance,
1873.0,30.395300057818673,NiMH,Fast,,26.0,1.8967587144907827,Active,B,Highway,58.3435997873363
1330.0,42.28086884048207,Li-ion,Fast,59.84936162982407,20.0,4.723034377012668,None,C,Highway,69.2866372328943
329.0,25.50107911518835,Li-ion,Medium,99.25749946987781,15.0,3.257827715694808,Passive,D,Urban,55.41265339670815
,25.07618587409364,Li-ion,Slow,25.511312057534656,45.0,2.728889199455542,None,A,Performance,74.29978829930442
988.0,39.59270523938096,Li-Po,Superfast,75.73826355484559,38.0,3.505286200159471,Passive,A,Urban,61.09111652354896
809.0,24.562695687503098,Li-ion,Medium,48.95447005541887,20.0,3.6623995321351406,Active,B,,59.77238487804041
605.0,17.338750324211766,Lead-Acid,Slow,26.266025528195147,53.0,1.2736806298665866,Passive,E,Performance,55.57192575316969
1106.0,20.428348627124848,Li-ion,Fast,94.80253261062852,15.0,3.882719765908658,Passive,D,Mixed,89.80256846712479
1367.0,43.46400752388903,Li-ion,Fast,67.18866553144522,29.0,3.7632774401013944,Active,C,Mixed,83.25503361973674
1697.0,42.99878377733164,Li-ion,Fast,80.28144060710206,6.0,4.9888952777695055,Active,E,Highway,58.15900631985265
1381.0,,Li-ion,Fast,39.230834845702375,16.0,4.603765013026139,Passive,E,Urban,74.56632816136145
340.0,31.605056192960575,Li-ion,Medium,80.92327381035389,1.0,3.5809710425793115,Passive,D,Mixed,84.36600000296983
834.0,19.121043012690087,Li-ion,Superfast,86.27803520185734,6.0,3.7056367089349376,Passive,C,Mixed,95.65957163217621
875.0,35.24032885534608,Li-ion,Fast,54.46635177715811,16.0,4.756935352255634,Active,D,Performance,53.09775203067533
1377.0,,Li-ion,Slow,65.75651781983723,,4.852302228428787,Active,D,Urban,68.84245670736718
1116.0,16.49371268764812,Li-ion,Slow,97.74980279436437,33.0,4.221343387468073,Active,A,Urban,82.0295687402017
1889.0,39.74690421626398,Li-Po,,87.73837133662072,7.0,3.953270954782224,None,C,Mixed,50.81210689870161
1629.0,24.76201148170877,Li-ion,Superfast,55.588004885453145,10.0,1.00114620514201,None,E,Highway,62.66337470937735
1874.0,18.255672106802912,Li-ion,Superfast,73.16590870046767,53.0,4.2364498616628605,Active,D,Mixed,88.7348278182215
,40.017118525866756,Li-ion,Fast,,8.0,1.6393805530510572,None,B,,68.49830139342967
1672.0,37.87192432638445,Li-Po,Medium,21.94630564625988,21.0,3.037029332086458,None,C,Performance,54.393726458402355
791.0,,Li-ion,Fast,67.06927893002162,26.0,2.324176116970259,Passive,B,Urban,82.5829568695737
1553.0,42.33746129533588,Li-ion,Fast,98.76228907301667,,2.0552328528675847,Passive,E,Performance,63.00274526139647
,29.676782606119055,Li-ion,Slow,95.7744519861065,18.0,1.8961250066017703,Passive,C,Performance,86.48601284521449
1277.0,,,Medium,86.59523158099555,4.0,4.349421862958704,None,A,Performance,96.80909333032523
691.0,16.840392296853587,Li-ion,Medium,28.497127450454826,20.0,3.961112543023299,None,,Urban,77.44867184281263
1211.0,24.55323053878976,Li-ion,Slow,99.52331620129213,48.0,2.8555193858391568,Passive,E,Urban,81.1554806761383
132.0,17.604924904122488,Li-ion,Slow,68.76305225103593,42.0,3.490162222390056,Passive,A,Highway,76.74910887225121
1997.0,31.06528321041256,Lead-Acid,Slow,,,4.930375776548041,Active,,Mixed,92.5069886868329
1760.0,15.434970534694736,Li-ion,Superfast,,48.0,2.288908111000744,None,C,Urban,62.56916115941118
697.0,28.312899045281277,Li-ion,Medium,88.5218849663745,40.0,2.9799527270430874,Passive,E,Performance,70.88027939065171
668.0,20.35380869560756,Li-ion,Slow,28.986220867810868,19.0,2.9008567065851842,Passive,C,Urban,96.54163451455503
200.0,26.048041316014746,Lead-Acid,Slow,93.31505146315396,33.0,4.7118756881828086,Passive,A,Urban,87.62959318781239
993.0,35.25102224312067,Li-Po,Slow,93.61634251351961,23.0,2.082030879248866,None,C,Mixed,66.64446431814443
1694.0,25.528913131521044,Li-ion,Fast,21.077152498505427,9.0,4.938146375979854,Passive,E,Urban,93.29687822375718
1807.0,25.240196616006457,Li-ion,Medium,92.02552973307154,38.0,1.8711392610793323,Passive,E,Performance,62.41885895166399
909.0,44.72252198518506,Li-ion,Medium,95.7454334592125,45.0,0.9900816589581445,Passive,E,Mixed,82.97732634000758
368.0,36.56444168178859,Li-ion,Superfast,23.015343758427615,45.0,1.3611809535892523,Passive,B,Highway,99.73576178502753
1918.0,30.41585135550154,Li-ion,Fast,43.53330588064406,18.0,2.4179960383889814,Passive,B,Performance,79.88497095624082
1320.0,32.38126952992738,Li-Po,Medium,,,3.423901774249613,Active,B,Performance,91.57228465973317
1110.0,33.60547894556433,Li-ion,Superfast,47.91123776531121,2.0,2.825713490108088,Passive,,Urban,88.24239871921426
1341.0,15.737261968225258,Li-ion,Superfast,80.72025898161513,48.0,2.1932517945850005,Active,C,Highway,95.01749360683343
1659.0,17.407937715757427,NiMH,Slow,48.64835673790936,17.0,3.0291496956804904,,B,Mixed,100.37573732870882
164.0,34.47568054069956,Li-ion,Superfast,96.52630479157938,54.0,4.274628243416007,None,E,Highway,51.160460966887314
1154.0,25.93406576544941,Li-Po,Superfast,99.59941002437904,16.0,4.275189624373159,None,E,Urban,51.44922811153485
754.0,16.66332120695775,Li-ion,,45.34550965649973,,3.768025496820038,None,B,Highway,80.90995954471089
775.0,23.925397381548784,NiMH,Slow,60.70406025652055,45.0,4.786018062095041,None,B,Performance,99.62075823136607
1600.0,,Li-Po,Slow,64.6164672240006,48.0,3.1559210034702714,Passive,E,,75.25551977760996
1409.0,42.489415266789635,Li-Po,Slow,66.35222639736494,24.0,0.5344593694434006,Passive,B,Highway,93.66853732503671
1157.0,21.087761776593453,Li-ion,Superfast,49.93671953562397,31.0,1.8091833476547095,None,D,Highway,89.93120316218764
936.0,19.310735921821575,Li-ion,Slow,33.27948015670637,1.0,1.9770021702054532,Passive,D,Performance,75.909118247263
827.0,33.785064512658494,NiMH,Medium,24.364843338490214,28.0,2.9629673478651553,Active,D,,76.68496103895541
859.0,30.65735790830498,Li-ion,Fast,28.507893251986573,49.0,4.572002621243669,Active,A,Performance,72.6737374550691
203.0,32.277973621073755,Li-Po,Fast,92.1032990075073,33.0,4.271517335943924,,D,Highway,63.11433370148798
1890.0,28.078444441209456,Li-ion,Superfast,42.430000529640566,42.0,1.5447784338873856,None,E,Mixed,94.65303795941887
302.0,29.015079327963885,Li-ion,Slow,26.145838656883562,37.0,2.8372560617483114,None,A,Mixed,60.897647162263794
551.0,38.363926675413886,Li-ion,Fast,69.88237596354823,39.0,3.4661688594303275,Active,E,Urban,97.15986860091311
,21.597665544770024,Li-ion,Superfast,26.024572100902823,4.0,,Passive,E,Performance,68.70583569964221
497.0,26.89587908493702,Lead-Acid,Superfast,25.604235173521943,1.0,0.6408626871213859,Active,B,Mixed,51.377859937174804
1346.0,43.734761547838474,Li-Po,Fast,69.72564046969772,33.0,2.587447925466438,Passive,C,Performance,58.75565742567287
979.0,20.699571035581357,Li-ion,Slow,67.31161953588244,10.0,4.9464889430347405,None,D,Mixed,96.16688774541564
1946.0,23.81320785125601,Li-Po,Slow,23.31818295599681,3.0,4.897426086626427,Active,C,Urban,56.67911619360667
874.0,20.747007728579717,Li-ion,Medium,56.838226754955905,37.0,1.9882693291893312,Passive,C,Performance,88.41623087535777
903.0,15.61486489074407,Li-Po,Medium,54.861464632482765,45.0,0.5000753131607063,None,B,Mixed,
556.0,23.09489775125011,Li-Po,Slow,63.7351303762044,21.0,3.1403056322855036,Passive,C,Performance,75.94451061106386
181.0,16.394023378867175,Li-ion,Medium,79.027576834943,57.0,4.401224828568008,None,D,Urban,60.67076455737447
1784.0,19.640553792199,Li-ion,Medium,,9.0,1.9593375088005014,Passive,A,Urban,67.3246027639554
1398.0,25.88046210202844,Li-ion,Fast,54.62242268670482,57.0,4.704214841751965,Active,E,Mixed,
400.0,15.621636512068747,Lead-Acid,Slow,83.41941474887719,40.0,1.9971609670006836,Passive,D,Highway,78.91211835836091
1156.0,,Li-ion,Fast,93.8045112368455,43.0,3.245905939876561,Active,B,Urban,69.02291092267939
867.0,38.8676704130864,Li-Po,Fast,91.30583784399025,57.0,3.7492073293173576,Active,A,Highway,69.0051784455302
175.0,27.342414072550888,Li-Po,Superfast,58.21047616752334,24.0,2.054370940229128,Active,B,Urban,52.00585657096006
1287.0,44.53997938122808,Li-ion,Slow,61.66926376016815,46.0,2.08492885408676,None,D,Mixed,57.078676235224464
884.0,35.369817444230975,Li-Po,Fast,,8.0,2.614976733576983,Active,E,Highway,86.79158525253015
1800.0,37.311652439422474,Li-ion,Medium,,24.0,4.258505426470587,Active,C,Performance,65.20065454172014
1823.0,,Li-ion,Superfast,87.19516055504006,,0.9538284540300279,Active,C,Urban,72.98759584636329
1673.0,40.123128684651405,Li-Po,Medium,44.922602283627604,53.0,3.341657234294562,None,B,Mixed,89.67952879019421
945.0,43.351391940645186,Li-ion,Superfast,33.027975153762824,10.0,3.54806568189167,,A,Performance,73.12738680893831
1004.0,22.089304997213752,Li-ion,Medium,,35.0,3.0104274199511147,None,E,Highway,61.73166963545357
511.0,35.593928831591406,Li-ion,,43.072510659952094,4.0,4.711272743190301,None,B,Mixed,78.59086064292632
674.0,37.40823145989994,Li-ion,Medium,96.06245798519276,57.0,3.2089582262054606,,E,Performance,91.6627123147091
154.0,24.15507515428647,NiMH,Fast,,55.0,3.355595379846669,Passive,,Mixed,81.18137794402844
1444.0,29.250270077168892,Lead-Acid,Slow,34.49653453815485,44.0,3.1989201256167807,Active,A,Highway,71.84942494489344
112.0,17.92617280742172,Li-ion,Superfast,91.95832500473725,9.0,3.7490844871767517,Active,D,Performance,56.53247490578107
1012.0,20.19284411878524,Li-ion,Fast,26.91828834848568,11.0,1.1093423704425254,Passive,C,Urban,62.93308509121656
800.0,16.847115709415842,Li-Po,Superfast,40.821284114116814,43.0,4.524243455859382,Passive,E,Urban,99.19818164413968
1542.0,31.80496471635881,Li-ion,Fast,55.128895520047074,48.0,0.6912154531357396,None,E,Mixed,90.13401846917264
75.0,33.75788691831808,,Superfast,67.60859025277456,13.0,,None,A,Urban,54.553738156822774
1713.0,42.48358750301199,Li-Po,Superfast,46.21383170986451,27.0,,None,E,Highway,50.28675950725549
50.0,31.265544318708045,Li-Po,Medium,59.6987197536804,30.0,1.4365450734199405,Passive,D,Highway,59.12180574451736
143.0,22.818341124243,Li-ion,Superfast,35.906494914448515,46.0,0.6831993815786146,Active,D,Performance,99.08231839083692
932.0,16.784206397733563,Li-Po,Superfast,65.94192961803884,39.0,1.124759286716491,None,A,Performance,80.162023721188
501.0,41.548591582525106,Li-ion,,52.62534466237276,12.0,1.7225242472804971,None,B,Performance,93.61030722095579
,29.365742355841604,Li-ion,Fast,87.94077498147603,56.0,4.469475607515697,Passive,B,Mixed,74.19170067587945
1085.0,37.11965968326963,Li-ion,Fast,53.258730671092195,19.0,4.350804818809956,None,E,Mixed,92.98507994010393
1751.0,15.439480457867669,Li-ion,Slow,55.50523343056402,40.0,0.7873500841972327,Passive,E,Highway,51.76365372342208
347.0,29.64416767993253,Li-ion,Slow,67.373999147393,4.0,1.801706036138082,Active,A,Highway,72.19461124470871
1493.0,24.771678694994957,Li-Po,Slow,29.853600326155316,54.0,4.501923094620742,None,D,,69.6349131517184
1857.0,15.909938178414805,NiMH,Slow,32.543614136502484,49.0,,None,A,Performance,101.04041309828474
1652.0,38.270184212173746,Li-ion,Superfast,83.21901977817923,34.0,4.981843867193991,None,B,Mixed,65.62473808082308
1240.0,30.387049586808395,NiMH,Superfast,41.87350233116376,23.0,1.6557808810428796,Passive,D,,71.67967612020348
303.0,24.995407289733926,Li-ion,Slow,74.77575431427648,54.0,3.8260096550194986,Passive,E,Highway,89.45764412655875
1940.0,39.17395451722198,Li-ion,,27.79415759817617,45.0,2.376766281071271,Active,B,Performance,95.7970811711603
1838.0,28.407703555504995,Li-ion,Slow,85.74773282544105,26.0,1.1131004842003605,Passive,C,Mixed,95.6761850610709
1831.0,15.104938691049039,Li-ion,Fast,99.05824887351658,53.0,1.6481957599796173,None,B,,70.51456527438489
,43.333428961149764,Li-ion,Superfast,,7.0,3.5380313402965315,None,D,Highway,99.32485755956604
1367.0,22.670482213871566,NiMH,Medium,60.442408153191735,18.0,2.016753809164025,Passive,D,Highway,83.9824615657624
1217.0,39.917265661900245,Li-ion,Fast,55.41695838718418,42.0,3.2185769927021526,Active,A,Mixed,94.25904850749164
258.0,39.49246152243819,Li-ion,Medium,91.53501989112188,4.0,1.4248896924603183,Passive,D,Mixed,98.16641582860186
1299.0,19.87121794082194,Li-Po,Medium,20.79472301575037,53.0,2.5186143748226035,Passive,C,Highway,
1531.0,29.220080436443297,Li-ion,Slow,72.27674569310689,,2.805106011279015,None,C,Mixed,75.95832123256076
956.0,16.20596935495479,Li-ion,Fast,72.18946182428263,22.0,2.3575305349144595,None,,Performance,
333.0,25.63655018665386,Li-ion,Slow,50.59080066383625,54.0,1.3906311410776722,None,E,Performance,91.72676003850722
1676.0,36.9293653010886,Li-ion,Fast,37.54669136936116,53.0,2.5769908607303194,Passive,D,Performance,70.86061624753181
1559.0,22.11208410331073,Li-Po,Superfast,39.174614513202854,26.0,3.6180525224256366,Passive,E,Urban,
1184.0,18.5138379222693,Li-ion,Fast,84.03712969711128,13.0,4.842075482716375,Active,D,Mixed,88.64819574726474
1825.0,30.213706528050267,Li-ion,Superfast,25.288247709996725,46.0,4.052847292150773,None,B,Performance,80.80139325197398
399.0,31.109591531208963,Li-ion,Superfast,65.10593170194872,53.0,1.2266171668357089,Active,D,Highway,96.7115452105518
1406.0,35.274867939634746,Li-ion,Slow,44.54724823826125,17.0,1.7271583241159303,None,B,Performance,84.06155899045197
1153.0,37.77413240407772,Li-ion,Superfast,41.219824997465636,44.0,0.854707529540075,Active,,Performance,50.87500403697018
1459.0,35.87428593793965,Li-ion,Slow,60.459013242482875,36.0,1.1104228591703507,None,D,Mixed,
,40.36236624884552,Li-ion,Medium,91.82892050238137,41.0,1.628073341908014,Passive,E,Highway,80.8417560679301
1789.0,21.687193928461195,Li-ion,Medium,69.44735352298648,47.0,1.39787314834199,None,C,Urban,80.98561778780928
1823.0,32.09300238649489,Li-ion,Medium,83.08885022042588,15.0,1.461421628449865,Active,A,Highway,97.28159252274122
1401.0,25.802860722639757,NiMH,Fast,,18.0,,Active,E,Performance,84.51805938377763
1367.0,43.86337071004927,Lead-Acid,Superfast,75.81726238981926,27.0,1.8530541310262514,None,B,Urban,74.92470152582234
1567.0,28.208385702444716,Li-ion,Slow,54.59261190346365,6.0,1.0651373088204141,Passive,A,Urban,55.57883738746374
233.0,43.7914179940067,Li-ion,Medium,94.0785308166547,34.0,1.7502574271823272,None,D,Urban,100.03433662825182
261.0,38.07196962177318,Li-ion,Slow,60.15512163513287,41.0,3.5978532227692543,Passive,B,Urban,54.08134364976225
1324.0,36.553915862060975,Li-ion,Medium,64.14197353814104,5.0,1.56380449921456,None,A,Urban,58.85558883083141
